county,area,date,time,places,file,code,old_date,clean_date,time_clean,start_str,end_str,start_dt,end_dt,duration_hours,day_of_week
nairobi,ISAAC GATHANJU ROAD,2025-05-23,9.00 A.M. - 5.00 P.M.,"['Naurid  Merali Rd', 'Part of Maji Mazuri', 'Tiles & Carpet Centre', 'Part of James Gichuru', 'Lavington Curve', 'Jeffery Club & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,047,Friday 23.05.2025,Friday 23.05.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Friday
makueni,MAIANI TO ISOVYA,2025-05-22,8.30 A.M. – 5.00 P.M.,"['Maiani Mkt', 'Enzai', 'Mukaa', 'Bishop Ngala', 'Nguluni', 'Watema', 'Kitandi', 'Kilome', 'Nunguni', 'Mitini', 'Kavatanzou', 'Wautu & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,017,Thursday 22.05.2025,Thursday 22.05.2025,8.30 AM- 5.00 PM,08:30 AM,05:00 PM,1900-01-01 08:30:00,1900-01-01 17:00:00,8.5,Thursday
nakuru,KIPTAGICH TOWN,2025-05-19,9.00 A.M. - 4.00 P.M.,"['Kapket Mkt', 'Cheptuech', 'Chepnyalilo', 'Saoset', 'Kimugul', 'Tibwalo', 'F.K Sang', 'Konoin', 'Irongo', 'Wamkong Mkt', 'Emitik', 'Sukutek', 'Arorwet Sec', 'Tachasis T/Fact', 'Kiptagich', 'Town', 'Kiptagich T/Fact & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,032,Monday 19.05.2025,Monday 19.05.2025,9.00 AM- 4.00 PM,09:00 AM,04:00 PM,1900-01-01 09:00:00,1900-01-01 16:00:00,7.0,Monday
nakuru,KABARAK UNIVERCITY,2025-05-20,9.00 A.M. - 3.00 P.M.,"['Whole of Kabarak Univ', 'Kabarak Guest House', 'Kabarak High Sch', 'Kabarak Bakery', 'Lower Mangu', 'Lengenet', 'Muricho', 'Lusaka', 'Shalom A', 'Ngesumin & adjacent', 'customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,032,Tuesday 20.05.2025,Tuesday 20.05.2025,9.00 AM- 3.00 PM,09:00 AM,03:00 PM,1900-01-01 09:00:00,1900-01-01 15:00:00,6.0,Tuesday
nakuru,PARTS OF FREE AREA,2025-05-21,9.00 A.M. - 4.00 P.M.,"['Meadows', 'Free Area', 'Kwa Murogi', 'Baharini Nawassco Boreholes', 'Naka', 'Happy', 'Cow', 'Sec 58', 'Dog Sec', 'Kabachia', 'Kisulisuli', 'YMCA', 'Ebony', 'Jamhuri', 'Menengai &', 'Lions Schs & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,032,Wednesday 21.05. 2025,Wednesday 21.05.2025,9.00 AM- 4.00 PM,09:00 AM,04:00 PM,1900-01-01 09:00:00,1900-01-01 16:00:00,7.0,Wednesday
nakuru,PARTS OF RONGAI TOWN,2025-05-23,9.00 A.M. - 4.00 P.M.,"['Kandutura', 'Waka Center', 'Kware', 'Thirandu', 'Kapwen', 'Rongai Pri', 'Arasa Center', 'BP', 'Flora', 'Kimangu & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,032,Friday 23.05. 2025,Friday 23.05.2025,9.00 AM- 4.00 PM,09:00 AM,04:00 PM,1900-01-01 09:00:00,1900-01-01 16:00:00,7.0,Friday
bomet,"ABOSI, OLCHOBOSEI",2025-05-21,9.00 A.M. - 4.00 P.M.,"['Whole of Abosi', 'Olchobosei', 'Njipiship', 'Ndamama', 'Tagitech', 'Rongai', 'Emurua Dikkir', 'Murkan Mkt', 'Kurangurik Mkt', 'Mogondo Mkt & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,036,Wednesday 21.05. 2025,Wednesday 21.05.2025,9.00 AM- 4.00 PM,09:00 AM,04:00 PM,1900-01-01 09:00:00,1900-01-01 16:00:00,7.0,Wednesday
bomet,"LOLGORIAN, MARARIANDA",2025-05-22,9.00 A.M. - 4.00 P.M.,"['Whole of Olpisiai', 'Lolgorian', 'Kichwa Tembo Kawai', 'Engos', 'Angama', 'Mara Engai', 'Oldonorok', 'Gwitembe', 'Masururaangata Mkt & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,036,Thursday 22.05. 2025,Thursday 22.05.2025,9.00 AM- 4.00 PM,09:00 AM,04:00 PM,1900-01-01 09:00:00,1900-01-01 16:00:00,7.0,Thursday
uasin gishu,"SOY, FURFURAL, NANGILI",2025-05-17,8.00 A.M. – 5.00 P.M.,"['Soy', 'Likuyani', 'Imbinga', 'Ivugwi', 'Lumino', 'Navilus', 'Kabobo Farm', 'Kipsomba', 'Tarakwa', 'Chemoset', 'Lugulu', 'Chemororoch', 'Furfural', 'Mawe Tatu', 'Nangili', 'Kongoni', '& adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,027,Saturday 17.05.2025,Saturday 17.05.2025,8.00 AM- 5.00 PM,08:00 AM,05:00 PM,1900-01-01 08:00:00,1900-01-01 17:00:00,9.0,Saturday
uasin gishu,"KIPKAREN RIVER, NGENYILEEL",2025-05-17,8.00 A.M. – 5.00 P.M.,"['Kipkaren River', 'Kapkenyeloi', 'St. Marys’ Osorongai & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,027,Saturday 17.05.2025,Saturday 17.05.2025,8.00 AM- 5.00 PM,08:00 AM,05:00 PM,1900-01-01 08:00:00,1900-01-01 17:00:00,9.0,Saturday
uasin gishu,"KAPCHESUKUNWO, KAPKATEMBU",2025-05-18,8.00 A.M. – 5.00 P.M.,"['Kapchesukunwo', 'Soiin Pri', 'Kapkatembu & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,027,Sunday 18.05.2025,Sunday 18.05.2025,8.00 AM- 5.00 PM,08:00 AM,05:00 PM,1900-01-01 08:00:00,1900-01-01 17:00:00,9.0,Sunday
uasin gishu,"KIPKENYO, LESERU",2025-05-18,8.00 A.M. – 5.00 P.M.,"['Kipkenyo', 'Kosyin', 'Leseru', 'Seiyot & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,027,Sunday 18.05.2025,Sunday 18.05.2025,8.00 AM- 5.00 PM,08:00 AM,05:00 PM,1900-01-01 08:00:00,1900-01-01 17:00:00,9.0,Sunday
uasin gishu,"LUGARI STATION, MUFUTU",2025-05-20,8.00 A.M. – 5.00 P.M.,"['Lugari Station', 'Mufutu', 'Lugari Boys’', 'Mukhuyu', 'Lunyito', 'Frank & adjacent', 'customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,027,Tuesday 20.05.2025,Tuesday 20.05.2025,8.00 AM- 5.00 PM,08:00 AM,05:00 PM,1900-01-01 08:00:00,1900-01-01 17:00:00,9.0,Tuesday
uasin gishu,"KITINGIA, BURNT FOREST, AINABKOI",2025-05-21,8.00 A.M. – 5.00 P.M.,"['Kitingia', 'Cherus', 'Ndungulu', 'Kaptega', 'Kapsundei', 'Sengalo', 'Chereber', 'Kapchorwa', 'Ndanai', 'Ngarua', 'Kondoo', 'Kapkeno', 'Languse', 'Kaptega Cheboror & adjacent', 'customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,027,Wednesday 21.05.2025,Wednesday 21.05.2025,8.00 AM- 5.00 PM,08:00 AM,05:00 PM,1900-01-01 08:00:00,1900-01-01 17:00:00,9.0,Wednesday
uasin gishu,"OLARE NDANAI, AINABKO",2025-05-22,8.00 A.M. – 5.00 P.M.,"['Olare', 'Ngarua', 'Ainabkoi', 'Ndanai', 'Chelachbei', 'Kapkeno Cheboror & adjacent', 'customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,027,Thursday  22.05.2025,Thursday 22.05.2025,8.00 AM- 5.00 PM,08:00 AM,05:00 PM,1900-01-01 08:00:00,1900-01-01 17:00:00,9.0,Thursday
uasin gishu,"CHEPTIRET, BAYETE, LORIAN",2025-05-23,8.00 A.M. – 5.00 P.M.,"['Cheptiret', 'Kapkoiga', 'Kerita', 'Lorian', 'Kapkoi', 'Kiptanui Farm', 'Koiluget', 'Rurigi', 'Kaptumo & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,027,Friday 23.05.2025,Friday 23.05.2025,8.00 AM- 5.00 PM,08:00 AM,05:00 PM,1900-01-01 08:00:00,1900-01-01 17:00:00,9.0,Friday
uasin gishu,"MOIBEN CENTRE, KABOMOI",2025-05-23,8.00 A.M. – 5.00 P.M.,"['Moiben Centre', 'Kabomoi', 'Chebororwa Girls', 'Kokwet', 'Kapsigilai', 'Meibeki', 'Cheukta', 'Kapmaram', 'Kiboroum & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,027,Friday 23.05.2025,Friday 23.05.2025,8.00 AM- 5.00 PM,08:00 AM,05:00 PM,1900-01-01 08:00:00,1900-01-01 17:00:00,9.0,Friday
uasin gishu,"RUPA, MOI UNIVERSITY PENSION SCHEME",2025-05-25,9.00 A.M. – 5.00 P.M.,"['Shell Nairobi Rd & Total Petrol Stns', 'Mediheal', 'Klique', 'Rupa Mall & Godowns', 'MRM', 'Safaricom', 'St. Mathews ACK Church', 'MUPS & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,027,Sunday  25.05.2025,Sunday 25.05.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Sunday
kakamega,"MALAVA, SAMITSI",2025-05-21,8.30 A.M. – 5.00 P.M.,"['Samitsi', 'Khalenda', 'Malava', 'Malanga', 'Malichi', 'Kimangeti', 'Tumbeni', 'Kakoi', 'Kambi', 'Mwanza', 'Shamberere', 'West Kenya Sugar Factory', 'Ingavira', 'Kambiri', 'Ileho &', 'adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,037,Wednesday 21.05.2025,Wednesday 21.05.2025,8.30 AM- 5.00 PM,08:30 AM,05:00 PM,1900-01-01 08:30:00,1900-01-01 17:00:00,8.5,Wednesday
kakamega,LUBAO,2025-05-21,9.00 A.M. – 5.00 P.M.,"['KMTC Kakamega', 'Ebwabwa', 'Shinyalu', 'Emusala', 'Emukaba', 'Lubao Mkt', 'Bukhaywa', '& adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,037,Wednesday 21.05.2025,Wednesday 21.05.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Wednesday
kakamega,MUSOLI,2025-05-22,9.00 A.M. – 5.00 P.M.,"['Musoli Mkt', 'Aktsa Mkt', 'Bukura College', 'Sigalagala Polytechnic', 'Ilesi Mkt', 'Khaega', 'Mkt & adjacent customers.', 'For further information', 'contact', 'the nearest Kenya Power office', 'Interruption n otices may be viewed at', 'www.kplc.co.ke', 'Power Maintenance Notice', 'Notice is hereby given under Rule 27 of the Electric Power Rules', 'That the electricity supply will be interrupted as here under:', '(It is necessary to interrupt supply periodically in order to facilitate maintenance and', 'upgrade of power lines to the network; to connect new customers or to replace power', 'lines during road construction', 'etc.)']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,037,Thursday 22.05.2025,Thursday 22.05.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Thursday
vihiga,SABATIA,2025-05-20,8.30 A.M. – 5.00 P.M.,"['Busweta', 'Chamakanga', 'Busali Union', 'Elunyu', 'Mululu', 'Bigina', 'Wangulu', 'Mukenye', 'Vokoli Girls', 'Naftali', 'Kwa Shem', 'Gilagiru', 'Mudungu', 'Nabwami', 'Gaumbwa', 'Weng’ondo', 'Gavudia', 'Chakombero', 'Sabatia', 'Chavogere & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,038,Tuesday 20.05.2025,Tuesday 20.05.2025,8.30 AM- 5.00 PM,08:30 AM,05:00 PM,1900-01-01 08:30:00,1900-01-01 17:00:00,8.5,Tuesday
bungoma,"BUKEMBE, MECHIMERU",2025-05-22,9.00 A.M. – 5.00 P.M.,"['Bukembe Mkt', 'Misanga', 'Kombo Pri', 'Bukembe', 'Mechimeru', 'Kongoli', 'Sikalame', 'Nzoia Sugar Factory', 'Nzoia Makuti', 'Machinjoni', 'Luuya', 'Khachonge', 'Bwake', 'Nangili', 'Almond', 'Rojja Villa', 'Mabanga ATC', 'Marobo', 'Sitila', 'Golden Mabanga', 'Khasosi & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,039,Thursday 22.05.2025,Thursday 22.05.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Thursday
bungoma,MATEKA,2025-05-24,8.00 A.M. – 5.00 P.M.,"['Mateka', 'Bumula', 'Ranje', 'Butter Toast', 'Live Care', 'Salama Bakery & adjacent', 'customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,039,Saturday 24.05.2025,Saturday 24.05.2025,8.00 AM- 5.00 PM,08:00 AM,05:00 PM,1900-01-01 08:00:00,1900-01-01 17:00:00,9.0,Saturday
kisii,"NYANGUSU, GETUMO",2025-05-22,9.00 A.M. – 4.00 P.M.,"['Nyangusu Town', 'St. Theresa’s Nyangusu Sec', 'Getare  SDA Church', 'Magena Town', 'Getumo', 'Mara Tea & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,045,Thursday 22.05.2025,Thursday 22.05.2025,9.00 AM- 4.00 PM,09:00 AM,04:00 PM,1900-01-01 09:00:00,1900-01-01 16:00:00,7.0,Thursday
migori,MIGORI TOWN,2025-05-21,9.00 A.M. – 4.00 P.M.,"['Migori Town', 'Shell Petrol Stan', 'Total Petrol Stn', 'Migori TTC', 'Jua Kali Migori', 'ABS', 'Bank', 'Life Care Hosp', 'Nyikendo', 'Magina Boosters Migori Hosp', 'Oruba', 'Wouth', 'Ogik', 'Nyikendo', 'Bansi Mega', 'Banana Onding Mon & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,044,Wednesday 21.05.2025,Wednesday 21.05.2025,9.00 AM- 4.00 PM,09:00 AM,04:00 PM,1900-01-01 09:00:00,1900-01-01 16:00:00,7.0,Wednesday
homa bay,"ORIANG, OYOMBE, WIPAP",2025-05-19,8.00 A.M. – 4.00 P.M.,"['Oriang', 'Nyakech', 'Kamolo', 'Dunga', 'Wimagak', 'Oyombe', 'Wipap', 'Obunga', 'Ambassida', 'Kowuor Orlando', 'Bongia', 'Ongang & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,043,Monday 19.05.2025,Monday 19.05.2025,8.00 AM- 4.00 PM,08:00 AM,04:00 PM,1900-01-01 08:00:00,1900-01-01 16:00:00,8.0,Monday
homa bay,"HOMABAY TOWN, MBITA",2025-05-20,8.00 A.M. – 4.00 P.M.,"['Whole of Homabay Town', 'Hamaline', 'Rangwe', 'Imbo', 'Olare', 'Asumbi', 'Maliera', 'Mbita', 'Luanda', 'Rodi Kopany', 'Rusinga', 'Waondo & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,043,Tuesday 20.05.2025,Tuesday 20.05.2025,8.00 AM- 4.00 PM,08:00 AM,04:00 PM,1900-01-01 08:00:00,1900-01-01 16:00:00,8.0,Tuesday
homa bay,"NYAKWERE, RAKWARO",2025-05-21,8.00 A.M. – 4.00 P.M.,"['Seka', 'Oriang', 'Duga', 'Pala', 'Kendubay', 'Kamondia', 'Nyakwere', 'Rakwaro', 'Osodo', 'Kobala', 'Makaka', 'Kogweno', 'Oneno Nam', 'Nyangwete', 'Arosi', 'Pala Prisons', 'Oyuma', 'Nyakongo', 'Adiedo', 'Omboga & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,043,Wednesday 21.05.2025,Wednesday 21.05.2025,8.00 AM- 4.00 PM,08:00 AM,04:00 PM,1900-01-01 08:00:00,1900-01-01 16:00:00,8.0,Wednesday
homa bay,"GENDIA, KOSELE, KARABOK",2025-05-22,8.00 A.M. – 4.00 P.M.,"['Gendia', 'Kosele', 'Nyafare', 'Simbiri', 'Otula', 'Namba Saye', 'Kiwiro', 'Nyaligosi', 'Dago', 'Kaditonge', 'Waradho', 'Namba Raeri', 'Karabok Junction', 'Gonche & adjacent', 'customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,043,Thursday 22.05.2025,Thursday 22.05.2025,8.00 AM- 4.00 PM,08:00 AM,04:00 PM,1900-01-01 08:00:00,1900-01-01 16:00:00,8.0,Thursday
homa bay,"GENDIA, KOSELE, KARABOK",2025-05-23,8.00 A.M. – 4.00 P.M.,"['Sikri Vocational Training', 'Mikai Mkt', 'Ober High Sch', 'Otel Pri & Sec', 'Kakelo Sec', 'Sch', 'Dudi Girls', 'Atemo Water Supply', 'Atemo Sec', 'Owalo Mkt', 'Ringa Mkt', 'Kadongo', 'Mkt', 'Mawego National Polytechnic', 'Lida Mkt', 'Bware Mkt', 'Ramula DO’s Office', 'Oriang Complex', 'Okok Gi rls', 'Othoro Mkt', 'Kodada Centre  & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,043,Friday 23.05.2025,Friday 23.05.2025,8.00 AM- 4.00 PM,08:00 AM,04:00 PM,1900-01-01 08:00:00,1900-01-01 16:00:00,8.0,Friday
nyamira,"MAKAIRO, SANGANYI",2025-05-19,9.00 A.M. – 4.00 P.M.,"['Sanganyi Factory', 'Nyaramba Mkt', 'Kiabonyoru Boys', 'Isinta Mkt', 'Nyagokiani Sec', 'Enkinda & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,046,Monday 19.05.2025,Monday 19.05.2025,9.00 AM- 4.00 PM,09:00 AM,04:00 PM,1900-01-01 09:00:00,1900-01-01 16:00:00,7.0,Monday
nyeri,"GICHIRA, KANGAITA",2025-05-21,9.00 A.M. - 5.00 P.M.,"['Muthinga Mkt', 'Gichira', 'Kiangacha', 'Kangaita', 'Gondo', 'Kiriko', 'Kanderendu', 'Eucabet', '& adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,019,Wednesday 21.05.2025,Wednesday 21.05.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Wednesday
nyeri,"RING ROAD, KAMAKWA",2025-05-22,9.00 A.M. - 5.00 P.M.,"['Upper Ring Rd', 'Kandara', 'Mt. Kenya Sch', 'PC Residence', 'Baraka Est', 'Kamakwa', 'Mkt', 'Kamakwa Waterworks & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,019,Thursday 22.05.2025,Thursday 22.05.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Thursday
nyeri,"KIGOGOINI, GACUIRO",2025-05-23,9.00 A.M. - 5.00 P.M.,"['Kigogoini', 'Wandumbi', 'Cuba', 'Kiriti Sec', 'Kamahuru TBC', 'Kamakia', 'Gacuiro &', 'adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,019,Friday 23.05.2025,Friday 23.05.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Friday
nyeri,GITATHINI KANOGA,2025-05-24,9.00 A.M. - 5.00 P.M.,"['Kanoga', 'Gitathini Sec', 'Tetu Boys', 'Mwonjoria', 'St. Xavier', 'Nyawira Est & adjacent', 'customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,019,Saturday 24.05.202 5,Saturday 24.05.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Saturday
murang'a,"SABASABA, GITHEMBE",2025-05-20,9.00 A.M. - 5.00 P.M.,"['Kamahuha Girls', 'Shangai', 'Sabasaba Mkt', 'Githembe Mkt', 'Sabasaba Water', 'Gathuri', 'Pri & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,021,Tuesday 20.05.2025,Tuesday 20.05.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Tuesday
isiolo,"ARCHERS POST, WAMBA",2025-05-22,9.00 A.M. - 5.00 P.M.,"['Ngaremara Archers Post', 'Sarova Shaba', 'Kalama', 'Lengusaka', 'Lerata', 'Wamba', 'Town', 'Swari', 'Lolokwe & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,011,Thursday 22.05.2025,Thursday 22.05.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Thursday
embu,"KAMUGU, KIVWE",2025-05-19,9.00 A.M. - 5.00 P.M.,"['Kamugu', 'Itira', 'Karambari', 'Kathanje', 'Michegethiu', 'Kivwe', 'Rwagori', 'Gathoge', 'Kirie', 'Kianjogu', 'Mukororia', 'Kandomba', 'Nguthi & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,014,Monday 19.05.2025,Monday 19.05.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Monday
embu,"KAVUTIRI, KIANJOKOMA",2025-05-21,9.00 A.M. - 5.00 P.M.,"['Manyatta', 'Kavutiri', 'Mungania', 'Kamugere', 'Kathande', 'Rutune', 'Kiriari', 'Mbuvori', 'Kianjokoma Karuriri & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,014,Wednesday 21.05.2025,Wednesday 21.05.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Wednesday
kiambu,"SIGONA, KARI",2025-05-22,9.00 A.M. - 5.00 P.M.,"['Sigona', 'Zambezi', 'Nderi', 'KARI', 'Muguga', 'Kanyayo', 'Renguti', 'Ondiri', 'Rumwe', 'Mugumoini', 'Kamangu & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,022,Thursday 22.05.2025,Thursday 22.05.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Thursday
kiambu,"KOMO, JUJAFARM, MAGANA",2025-05-21,9.00 A.M.  - 5.00 P.M.,"['Mukuyuini', 'Juja Farm Athi', 'Kwa Murage', 'Kwa Ruhi', 'Komo Mkt', 'Fara Inya', 'Munyu', 'Girls', 'Githima S/Centre', 'Magana Pri & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,022,Wednesday 21.05.2025,Wednesday 21.05.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Wednesday
kiambu,"JUJA, BOB HARRIES ROAD",2025-05-22,9.00 A.M.  - 5.00 P.M.,"['Mungetho', 'Mirimaini', 'Kiaora Farm', 'Nchengo Farm Mtaro Farm', 'Kariki Farm Bob', 'Harries', 'Kijito & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,022,Thursday 22.05.2025,Thursday 22.05.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Thursday
kitui,KITOONI MARKET,2025-05-20,9.00 A.M. - 5.00 P.M.,"['Kitooni', 'Kanyangii', 'Ilengi', 'Nzambia', 'Kangukangu Water', 'Kanyongonyo', 'Kanyangii', 'Borehole & adjacent customers.', 'COAST REGION']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,015,Tuesday 20.05.2025,Tuesday 20.05.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Tuesday
taita–taveta,PART OF LOITOKTOK,2025-05-22,9.00 A.M. – 5.00 P.M.,"['KWS Maktau', 'Maktau Town', 'Lumo Conservancy', 'Lions Bluff', 'Kwa Mnengwa', 'Godoma & adjacent customers.']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,006,Thursday 22.05.2025,Thursday 22.05.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Thursday
taita–taveta,"PART OF LOITOKTOK, MWATATE",2025-05-23,9.00 A.M. – 5.00 P.M.,"['Sarova & Salt Lick Lodges & Hotels', 'Mwashuma', 'Bura', 'Nyolo', 'Zare', 'Whole of', 'Kamtonga', 'Chungaunga & adjacent customers.', 'For further information', 'contact', 'the nearest Kenya Power office', 'Interruption n otices may be viewed at', 'www.kplc.co.ke', 'Power Maintenance Notice', 'Notice is hereby given under R ule 27 of the Electric Power Rules', 'That the electricity supply will be interrupted as here under:', '(It is necessary to interrupt supply periodically in order to facilitate maintenance and', 'upgrade of power lines to the network; to connect new customers or to replace power', 'lines during road construction', 'etc.)']",01JV9VDQW0A7XAWCP8VQXDTC6D.pdf,006,Friday 23.05.2025,Friday 23.05.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Friday
nairobi,KCC,2025-05-11,9.00 A.M. – 5.00 P.M.,"['Whole of Dakar Rd', 'Funzi Rd & adjacent customers.']",01JTR3EEJMZGWYZXDV0TXP9XH0.pdf,047,Sunday 11.05.2025,Sunday 11.05.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Sunday
nairobi,GITHURAI 45,2025-05-13,9.00 A.M. - 5.00 P.M.,"['Githurai 45', 'Co-op Bank', 'Naivas', 'Kingdom Sacco', 'Mt. Kenya', 'Kimbo', 'Mwana', 'Mukia', 'Clanne Academy', 'Kassmatt', 'Fountain Junior', 'Kwa DO', 'Mukinye', 'Army', 'Barracks', 'Sukari B', 'Mwiki Sch', 'Kimbo Police', 'Part of Mwihoko', 'Farmers Choice', 'Part of Clay City & adjacent customers.']",01JTR3EEJMZGWYZXDV0TXP9XH0.pdf,047,Tuesday 13.05.2025,Tuesday 13.05.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Tuesday
nairobi,PART OF NAIROBI WEST,2025-05-13,9.00 A.M. - 5.00 P.M.,"['Paa Crescent', 'ICC Church', 'Muthaiti Avenue', 'Nyayo Stadium', 'Nairobi West', 'S/Center', 'Part Nairobi West', 'Niamey Rd', 'Ghandhi Avenue', 'Kodi Rd', 'Summerdale', 'Hotel', 'Swara Crescent', 'Kifaru Crescent', 'Msufu Rd', 'Part of Muhoho Ave', 'Sumba', 'Rd', 'Rio Hotel', 'Kisauni Rd', 'Nairob i West Hosp', 'Madaraka Roundabout & adjacent', 'customers.']",01JTR3EEJMZGWYZXDV0TXP9XH0.pdf,047,Tuesday 13.05.2025,Tuesday 13.05.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Tuesday
